Date,Stock,Close_Price,Sector
2005-01-01,SHEL,3.14941259960075,4
2005-01-01,TTE,3.060340827696805,4
2005-01-01,XOM,3.3755535432428836,4
2005-01-01,BP,3.2989028510786396,4
2005-01-01,COP,3.2632694364934607,4
2005-01-01,CVX,3.36140843763828,4
2005-01-01,ENB,1.9597052329640907,4
2005-01-01,EOG,3.4076501858839556,4
2005-01-01,EPD,1.2920610625134898,4
2005-01-01,PBR,1.773761019584123,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.25166234981844,4
2005-01-01,TTE,3.150531486803675,4
2005-01-01,XOM,3.486329304221697,4
2005-01-01,BP,3.2139389607076865,4
2005-01-01,COP,3.2037260920123023,4
2005-01-01,CVX,3.311337574747566,4
